@relation mfeat-karhunen

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.687167,0.407854,0.90609,0.321264,0.247567,0.464393,0.48939,0.735299,0.331974,0.421155,0.207807,0.371822,0.267999,0.367487,0.686615,0.484442,0.265587,0.465453,0.269771,0.618749,0.741133,0.473104,0.499676,0.411963,0.382982,0.630887,0.716813,0.181772,0.516645,0.642089,0.274995,0.545427,0.579977,0.556585,0.732639,0.147916,0.62006,0.411364,0.824597,0.228125,0.379846,0.788426,0.484885,0.196707,0.590111,0.546409,0.34683,0.623411,0.567422,0.674866,0.512676,0.534744,0.326782,0.725764,0.513818,0.669986,0.312029,0.561273,0.319019,0.384451,0.520831,0.708043,0.530239,0.346093,3
0.542386,0.822275,0.710037,0.367727,0.397902,0.358557,0.478332,0.716638,0.333349,0.805661,0.15119,0.579234,0.189385,0.403788,0.815713,0.371568,0.549778,0.220216,0.529413,0.521709,0.57145,0.534531,0.612335,0.347497,0.463161,0.622572,0.738303,0.108165,0.580005,0.671726,0.215686,0.349862,0.529399,0.36423,0.675026,0.467638,0.835896,0.342321,0.71048,0.573455,0.596475,0.509941,0.380555,0.500236,0.505306,0.766232,0.440733,0.646039,0.411606,0.363264,0.441273,0.392752,0.479816,0.389861,0.744239,0.509542,0.375321,0.871452,0.403279,0.323857,0.425407,0.370534,0.442649,0.22599,3
0.64591,0.612104,0.634358,0.337856,0.460008,0.432765,0.499148,0.825758,0.127614,0.659795,0.19582,0.320822,0.508595,0.310858,0.418181,0.473097,0.699205,0.342959,0.406883,0.479539,0.823455,0.784008,0.577317,0.207152,0.545193,0.521848,0.791733,0.331073,0.595985,0.57579,0.327253,0.421284,0.238902,0.491994,0.600348,0.339079,0.71988,0.396794,0.711968,0.540161,0.484051,0.459799,0.248371,0.327248,0.379309,0.688427,0.428793,0.451589,0.523491,0.56003,0.516251,0.415726,0.506638,0.328807,0.431075,0.382759,0.450923,0.633063,0.703983,0.361697,0.441031,0.350882,0.61516,0.685118,3
0.713363,0.500587,0.671493,0.378606,0.293878,0.381012,0.188558,0.846974,0.348634,0.525441,0.267673,0.482272,0.284238,0.187591,0.570197,0.632541,0.485216,0.487094,0.35728,0.670101,0.752536,0.368096,0.674441,0.496423,0.482018,0.865086,0.651007,0.441021,0.680709,0.415685,0.31732,0.708344,0.584348,0.565568,0.693808,0.23303,0.455692,0.26655,0.617169,0.268647,0.377761,0.604151,0.313656,0.317794,0.509356,0.374362,0.456686,0.696334,0.207886,0.473619,0.782007,0.73872,0.583928,0.420191,0.440395,0.58239,0.419014,0.450261,0.199613,0.464706,0.542066,0.584664,0.592122,0.534754,3
0.486867,0.944711,0.687003,0.327285,0.272434,0.334237,0.451339,0.35575,0.392415,0.672156,0.502094,0.643211,0.162093,0.391903,1,0.474072,0.383476,0.327182,0.676251,0.513213,0.661849,0.553319,0.555041,0.669609,0.45753,0.35128,0.682507,0.270479,0.775256,0.5842,0.37255,0.440021,0.625869,0.397228,0.704692,0.593964,0.546051,0.560322,0.699327,0.661788,0.388332,0.324674,0.46813,0.6886,0.650527,0.265663,0.453044,0.511049,0.577255,0.738859,0.483451,0.388525,0.523122,0.429387,0.577054,0.648097,0.455194,0.709805,0.740688,0.72657,0.336278,0.518088,0.372838,0.660872,3
0.610082,0.436185,0.676508,0.349794,0.258822,0.538047,0.409623,0.908479,0.19763,0.553441,0.161784,0.328998,0.333122,0.408632,0.523336,0.347485,0.419765,0.540872,0.221803,0.629567,0.54037,0.528848,0.480156,0.51677,0.624089,0.724761,0.807741,0.103125,0.358625,0.507215,0.312705,0.436448,0.46804,0.465589,0.569156,0.419961,0.553417,0.339995,0.618901,0.375991,0.628188,0.657539,0.463676,0.233019,0.213466,0.729302,0.347862,0.639258,0.474953,0.525303,0.532406,0.410407,0.556575,0.602528,0.436491,0.519615,0.445009,0.852953,0.587236,0.44903,0.491013,0.540608,0.425604,0.571363,3
0.52883,0.797641,0.755928,0.38861,0.420911,0.274243,0.678086,0.653694,0.493217,0.805899,0.221478,0.471029,0.32244,0.516215,0.759274,0.252292,0.624035,0.130265,0.50732,0.488974,0.343667,0.527875,0.664041,0.418503,0.432702,0.622845,0.682223,0.25223,0.337594,0.585888,0.045904,0.458882,0.831805,0.412484,0.646938,0.192598,0.828314,0.264561,0.614832,0.249092,0.657181,0.76005,0.38097,0.518452,0.583976,0.593315,0.547432,0.675586,0.562606,0.629611,0.361405,0.511753,0.530299,0.473437,0.601108,0.548022,0.591602,0.596295,0.662913,0.028974,0.448664,0.371685,0.476831,0.374064,3
0.620533,0.796927,0.709378,0.380459,0.294839,0.349288,0.747364,0.707035,0.313002,0.927615,0.252276,0.497871,0.123536,0.393655,0.635194,0.353027,0.527801,0.276702,0.530182,0.480824,0.427429,0.605297,0.534947,0.4448,0.468852,0.720753,0.587195,0.369162,0.336922,0.599805,0.098054,0.317546,0.382968,0.385087,0.456357,0.370003,0.716607,0.352226,0.7692,0.539783,0.587934,0.660137,0.437196,0.236581,0.358917,0.844516,0.431638,0.557701,0.512472,0.721527,0.554013,0.419985,0.477345,0.415922,0.600578,0.431661,0.255996,0.592648,0.534004,0.252616,0.718859,0.510941,0.322031,0.354383,3
0.530605,0.545175,0.894433,0.397611,0.315608,0.358184,0.384878,0.644778,0.568334,0.528632,0.212925,0.237778,0.29953,0.513069,0.763728,0.186548,0.666389,0.466602,0.507002,0.547141,0.425529,0.376871,0.493822,0.611863,0.386577,0.703254,0.601792,0.216145,0.308502,0.625662,0.482607,0.313217,0.912835,0.523717,0.702735,0.228363,0.792487,0.400502,0.532984,0.262607,0.678558,0.604647,0.550435,0.290975,0.56501,0.375882,0.202778,0.471,0.324541,0.684616,0.42883,0.29103,0.475573,0.727013,0.283539,0.332457,0.658464,0.604179,0.775139,0.447026,0.413826,0.474278,0.45802,0.395876,3
0.750542,0.51364,0.7126,0.4438,0.194612,0.385711,0.378366,0.82384,0.441071,0.478927,0.232093,0.264299,0.416981,0.204372,0.204024,0.28312,0.493447,0.41459,0.599238,0.655958,0.864908,0.272499,0.627855,0.443137,0.297536,0.733272,0.572209,0.40074,0.957444,0.521469,0.496926,0.608021,0.526176,0.769487,0.612357,0.266926,0.371975,0.415422,0.738817,0.233889,0.719098,0.527984,0.543884,0.424187,0.483095,0.503172,0.284919,0.496177,0.317009,0.786941,0.46008,0.633459,0.335289,0.54152,0.504364,0.496321,0.425161,0.35368,0.419191,0.714315,0.460165,0.63855,0.443765,0.463906,3
0.616559,0.85765,0.805576,0.412059,0.269591,0.484265,0.496371,0.555919,0.350979,0.719602,0.31713,0.468144,0.095337,0.376867,0.846834,0.457601,0.574602,0.351547,0.581823,0.563718,0.605192,0.555845,0.5932,0.56494,0.585615,0.536489,0.618967,0.269856,0.642625,0.782229,0.215604,0.492033,0.494695,0.570276,0.463274,0.458138,0.625232,0.441147,0.59412,0.340812,0.451352,0.334226,0.389754,0.476692,0.613456,0.18885,0.304584,0.600759,0.614586,0.460565,0.403425,0.642782,0.536077,0.504377,0.567695,0.684979,0.395908,0.665067,0.39187,0.761851,0.440592,0.49499,0.597147,0.370965,3
0.586169,0.455769,0.926337,0.286815,0.268871,0.461587,0.377823,0.519765,0.466711,0.528552,0.181377,0.269993,0.225158,0.442566,0.70149,0.457124,0.376496,0.43469,0.307218,0.69848,0.469846,0.232448,0.540478,0.647585,0.542531,0.797656,0.695896,0.278675,0.59401,0.456545,0.45394,0.513731,0.735571,0.523954,0.519984,0.367419,0.342533,0.235491,0.919562,0.286292,0.232863,0.667136,0.620022,0.350881,0.489606,0.644047,0.462838,0.491408,0.390428,0.631882,0.552946,0.517899,0.605529,0.453665,0.511642,0.575389,0.629941,0.532202,0.687996,0.594909,0.68303,0.368525,0.443285,0.389015,3
0.765272,0.451373,0.742959,0.355139,0.308814,0.473182,0.42848,0.734493,0.163148,0.568666,0.281829,0.350658,0.517909,0.320693,0.4084,0.37615,0.540648,0.564469,0.265346,0.58041,0.784558,0.431341,0.630938,0.476881,0.551945,0.642732,0.616588,0.182321,0.556617,0.713298,0.391971,0.267073,0.605959,0.561895,0.693207,0.151202,0.633953,0.427131,0.713719,0.425028,0.457593,0.734173,0.584344,0.317037,0.511843,0.56889,0.532186,0.763246,0.418067,0.581519,0.691705,0.464835,0.741211,0.545501,0.422122,0.388431,0.635813,0.525257,0.774649,0.331271,0.588868,0.323241,0.726816,0.681163,3
0.670959,0.577984,0.859027,0.331311,0.378272,0.598224,0.48395,0.764633,0.281788,0.59113,0.057594,0.382921,0.396645,0.374476,0.576889,0.398993,0.297465,0.266048,0.398392,0.531663,0.599603,0.591835,0.442178,0.507705,0.498163,0.629675,0.644887,0.174202,0.483605,0.565615,0.375729,0.508623,0.464766,0.475012,0.735395,0.38029,0.76718,0.303763,0.819587,0.408778,0.602569,0.445964,0.448304,0.159808,0.436781,0.509428,0.402701,0.558323,0.565568,0.407877,0.566364,0.30745,0.4308,0.482825,0.603134,0.453704,0.357251,0.546389,0.388312,0.412935,0.614462,0.7335,0.474943,0.406771,3
0.538011,0.766011,0.70677,0.428228,0.362594,0.363307,0.667804,0.744437,0.302198,0.852907,0.130325,0.436846,0.177583,0.296012,0.615052,0.327534,0.615202,0.192978,0.459937,0.471545,0.43294,0.641595,0.630141,0.318025,0.468766,0.631246,0.647797,0.375917,0.416621,0.492707,0.211133,0.571812,0.503417,0.368134,0.475876,0.414316,0.591505,0.268303,0.719003,0.361004,0.6366,0.531917,0.325791,0.476472,0.556202,0.658869,0.472337,0.517822,0.532879,0.872444,0.406153,0.592841,0.428434,0.608299,0.672386,0.768324,0.289801,0.443486,0.423286,0.635834,0.499566,0.394987,0.222705,0.50195,3
0.592701,0.720798,0.681415,0.335269,0.38423,0.45979,0.516048,0.806243,0.200807,0.798613,0.125584,0.526948,0.259298,0.344224,0.605659,0.4711,0.670361,0.267625,0.350604,0.546584,0.624694,0.642613,0.702792,0.362787,0.454838,0.638986,0.747569,0.343932,0.621335,0.505127,0.40084,0.403849,0.399575,0.33708,0.537815,0.333479,0.660932,0.168388,0.747406,0.295064,0.558736,0.471429,0.261026,0.357291,0.59264,0.81729,0.661501,0.488099,0.481369,0.501749,0.484051,0.482681,0.427594,0.279623,0.634095,0.462959,0.213743,0.817213,0.434183,0.572574,0.412402,0.340067,0.404753,0.335613,3
0.501246,0.953153,0.512117,0.378711,0.315547,0.20105,0.474705,0.662293,0.362219,0.707048,0.383411,0.626197,0.154706,0.342181,0.796643,0.309356,0.432231,0.262285,0.541266,0.378817,0.550899,0.555574,0.455459,0.715583,0.323749,0.640825,0.590836,0.237824,0.400465,0.573696,0.24824,0.372998,0.560566,0.492959,0.642738,0.522525,0.803081,0.385382,0.601198,0.751197,0.666111,0.449736,0.412294,0.280571,0.519075,0.447946,0.384681,0.739238,0.567793,0.507791,0.68367,0.501787,0.560938,0.435266,0.450055,0.681341,0.305119,0.748303,0.653679,0.413355,0.658558,0.494861,0.355248,0.437412,3
0.699855,0.707392,0.708788,0.396271,0.350634,0.558308,0.685511,0.711087,0.20007,0.93727,0.282223,0.44644,0.29249,0.400356,0.677696,0.349883,0.600395,0.389489,0.432123,0.470842,0.540737,0.612007,0.656403,0.605427,0.555026,0.677664,0.673633,0.31194,0.537426,0.5617,0.186482,0.22393,0.501521,0.388031,0.506067,0.275615,0.711376,0.457857,0.882181,0.404132,0.437097,0.612104,0.447601,0.245931,0.426995,0.724937,0.444875,0.591821,0.587858,0.711194,0.565044,0.40693,0.520819,0.586533,0.55084,0.581682,0.357306,0.62935,0.595323,0.27136,0.678921,0.530484,0.601734,0.449464,3
0.554426,0.746888,0.412332,0.328828,0.356849,0.335126,0.902951,0.615392,0.224738,0.806235,0.413178,0.6639,0.184649,0.309282,0.932051,0.389142,0.367451,0.659058,0.567806,0.395671,0.796341,0.522422,0.37183,0.560834,0.55502,0.37206,0.611732,0.222066,0.406209,0.729989,0.43491,0.637046,0.23156,0.397023,0.419147,0.658247,0.871531,0.494075,0.606744,0.477361,0.199311,0.527833,0.315559,0.411907,0.426605,0.737824,0.66054,0.516912,0.560098,0.496302,0.618022,0.424501,0.469766,0.545108,0.672465,0.44698,0.565712,0.833859,0.698907,0.465705,0.601241,0.639606,0.532119,0.379068,3
0.737561,0.419566,0.889265,0.528606,0.123719,0.634848,0.4857,0.674653,0.385496,0.649539,0.317739,0.352626,0.671014,0.482568,0.392216,0.444937,0.553344,0.572663,0.239988,0.664634,0.549108,0.581053,0.500653,0.536731,0.299784,0.780493,0.578125,0.46005,0.396974,0.901242,0.289171,0.442277,0.438481,0.663844,0.603843,0.172381,0.404231,0.433641,0.512203,0.221945,0.671749,0.662432,0.516802,0.338591,0.508384,0.482734,0.482001,0.792617,0.444849,0.48756,0.495429,0.526634,0.513288,0.382887,0.371971,0.456054,0.253375,0.292042,0.617073,0.324244,0.357242,0.794505,0.474355,0.46454,3
0.536815,0.910193,0.630483,0.436331,0.384317,0.095757,0.435864,0.686949,0.346131,0.711699,0.273404,0.627578,0.252747,0.421958,0.656975,0.515491,0.496026,0.349063,0.435566,0.347945,0.625869,0.537339,0.499176,0.468568,0.402114,0.533319,0.787549,0.157831,0.483296,0.65509,0.34145,0.409887,0.71028,0.655922,0.515843,0.470812,0.613617,0.464392,0.508534,0.450048,0.45391,0.524868,0.396742,0.568996,0.573088,0.522387,0.603837,0.672583,0.742048,0.527861,0.661065,0.400238,0.478868,0.543609,0.454665,0.643008,0.356072,0.69363,0.504325,0.447254,0.571642,0.169041,0.342471,0.386276,3
0.685284,0.734039,0.741435,0.463298,0.341489,0.524045,0.667327,0.614202,0.173282,0.811138,0.173021,0.451823,0.394627,0.35624,0.615385,0.51968,0.547266,0.272359,0.383066,0.527512,0.667011,0.711282,0.591872,0.485768,0.607507,0.466251,0.630664,0.182579,0.480541,0.717986,0.252968,0.420898,0.519422,0.53432,0.556881,0.264951,0.691301,0.506212,0.594139,0.477587,0.461548,0.597242,0.397273,0.443496,0.487639,0.544228,0.567453,0.735268,0.817179,0.674191,0.645497,0.388997,0.639023,0.623921,0.644374,0.536616,0.545778,0.684422,0.569823,0.466824,0.675942,0.229104,0.645767,0.60287,3
0.534802,0.763295,0.701955,0.40789,0.533797,0.292777,0.203258,0.634843,0.571311,0.631533,0.305129,0.355751,0.43264,0.435594,0.697219,0.546114,0.549708,0.315876,0.838763,0.62236,0.396038,0.638485,0.333494,0.796641,0.430968,0.579221,0.441555,0.37375,0.290867,0.656935,0.486655,0.166983,0.332643,0.643738,0.44969,0.340383,0.522312,0.145094,0.597868,0.380826,0.522782,0.408317,0.587274,0.34341,0.450309,0.479492,0.270477,0.368885,0.477726,0.381703,0.62021,0.490157,0.810011,0.372008,0.644675,0.59308,0.540225,0.633819,0.561336,0.62403,0.810674,0.309157,0.572327,0.226516,3
0.767161,0.429246,0.840211,0.282033,0.306082,0.473134,0.400022,0.681603,0.299887,0.466842,0.26327,0.369898,0.302065,0.391799,0.477096,0.394484,0.39977,0.41278,0.270246,0.667861,0.720387,0.360186,0.588037,0.411122,0.563094,0.788947,0.624164,0.239838,0.532717,0.532395,0.404062,0.557349,0.62405,0.619141,0.650656,0.179946,0.56265,0.437272,0.576185,0.415982,0.39623,0.807438,0.660487,0.393855,0.654684,0.402202,0.359915,0.748542,0.46055,0.532884,0.549263,0.34054,0.537839,0.60228,0.520065,0.366096,0.637019,0.587894,0.554096,0.346992,0.408593,0.640173,0.917483,0.588269,3
0.64897,0.599186,0.914986,0.343436,0.466055,0.232717,0.382434,0.566565,0.587405,0.471005,0.260675,0.256057,0.46074,0.284016,0.554215,0.286916,0.450739,0.087742,0.708229,0.426659,0.664453,0.40001,0.602978,0.486851,0.408844,0.700982,0.600183,0.445223,0.473142,0.671923,0.177904,0.55074,0.844503,0.603015,0.683179,0.30541,0.498041,0.452322,0.686061,0.33019,0.4132,0.591113,0.523697,0.45763,0.635688,0.510705,0.456863,0.445036,0.360131,0.481299,0.683476,0.732249,0.511205,0.475718,0.568742,0.407016,0.69136,0.390466,0.842305,0.400839,0.500746,0.361215,0.464894,0.511733,3
0.520723,0.726925,0.610846,0.306186,0.54132,0.407,0.446939,0.624998,0.285435,0.737069,0.152112,0.340327,0.294723,0.374736,0.395757,0.491837,0.514502,0.12213,0.631093,0.453382,0.652487,0.890069,0.536168,0.124492,0.489013,0.494265,0.729459,0.190842,0.408845,0.574613,0.477776,0.75017,0.567655,0.515521,0.538294,0.50469,0.568714,0.475141,0.487057,0.500351,0.529693,0.467994,0.286345,0.562337,0.377926,0.473142,0.219245,0.615269,0.516398,0.566119,0.575021,0.431919,0.630326,0.412966,0.36134,0.593812,0.646496,0.692004,0.66675,0.59377,0.442257,0.608927,0.323972,0.451605,3
0.561627,0.579572,0.796561,0.312212,0.523142,0.459769,0.374963,0.587588,0.508335,0.600094,0.182492,0.39173,0.354319,0.440753,0.69159,0.226349,0.505835,0.292022,0.62618,0.759656,0.444098,0.440237,0.328956,0.389746,0.690338,0.402382,0.612283,0.182967,0.527937,0.502536,0.4415,0.552925,1,0.414212,0.773209,0.776401,0.625464,0.176486,0.751523,0.619087,0.431136,0.232663,0.474511,0.355843,0.424824,0.560653,0.467325,0.336783,0.431188,0.337977,0.70538,0.344693,0.708891,0.572287,0.413139,0.219535,0.721497,0.751357,0.296829,0.819503,0.384066,0.30686,0.626996,0.286844,3
0.495456,0.58866,0.840363,0.387176,0.400177,0.38382,0.383339,0.687173,0.487028,0.457853,0.15039,0.154119,0.424946,0.332103,0.794257,0.289332,0.648332,0.307913,0.465016,0.570877,0.549783,0.257158,0.533877,0.48673,0.431716,0.485736,0.861144,0.315062,0.719597,0.609898,0.333583,0.358415,0.720389,0.475845,0.659689,0.451602,0.600294,0.255222,0.808991,0.056082,0.446293,0.613598,0.221841,0.372757,0.330491,0.46606,0.43108,0.557799,0.22273,0.582719,0.424473,0.663788,0.659307,0.616454,0.625974,0.643403,0.48715,0.490425,0.902715,0.535332,0.492042,0.277608,0.47852,0.725995,3
0.644736,0.858011,0.469777,0.386845,0.256614,0.315016,0.830259,0.632771,0.224941,0.793501,0.433884,0.618255,0.148981,0.405432,0.911255,0.452556,0.329472,0.565242,0.528588,0.378614,0.72754,0.465621,0.404625,0.677241,0.28725,0.552937,0.538005,0.179419,0.568104,0.708889,0.382246,0.267088,0.323255,0.400431,0.458437,0.392979,0.787511,0.60505,0.739782,0.474301,0.256592,0.813622,0.213556,0.325529,0.463611,0.563107,0.682967,0.733231,0.677369,0.709799,0.576948,0.29126,0.595051,0.537222,0.56319,0.663498,0.660279,0.447954,0.527642,0.288395,0.626988,0.479569,0.589196,0.287262,3
0.654724,0.370645,0.556475,0.497382,0.245986,0.451734,0.368204,0.786261,0.491627,0.318749,0.237114,0.344212,0.319922,0.130682,0.545812,0.565199,0.374237,0.632183,0.334906,0.743803,0.850053,0.461972,0.336242,0.556258,0.497882,0.931223,0.839615,0.399319,0.789377,0.459914,0.343549,0.663886,0.502623,0.759078,0.48171,0.2965,0.441305,0.210585,0.944587,0.503267,0.639105,0.623661,0.483124,0.594603,0.522262,0.53057,0.270721,0.899566,0.220939,0.612804,0.285561,0.991332,0.444068,0.324682,0.456605,0.755664,0.333643,0.674843,0.561235,0.44708,0.664305,0.382511,0.449747,0.344724,3
0.591545,0.719171,0.844756,0.339988,0.526259,0.295053,0.607178,0.62443,0.484062,0.717307,0.183696,0.376245,0.335074,0.465195,0.493374,0.165051,0.586685,0.087146,0.422324,0.493307,0.451219,0.527954,0.56741,0.344998,0.457932,0.726253,0.722437,0.370885,0.48439,0.683754,0.255399,0.470748,0.825394,0.598884,0.73832,0.341537,0.717468,0.253336,0.499108,0.294972,0.456595,0.706385,0.54266,0.670854,0.539067,0.365081,0.573771,0.651345,0.585089,0.515813,0.56729,0.476359,0.388826,0.399478,0.403577,0.417951,0.525435,0.687543,0.61476,0.229211,0.706267,0.361946,0.225444,0.345131,3
0.558732,0.706392,0.833271,0.327763,0.467133,0.309772,0.704844,0.65289,0.402046,0.896632,0.173096,0.507175,0.294134,0.553375,0.615863,0.313544,0.554165,0.269582,0.436998,0.569602,0.443644,0.665159,0.670133,0.263909,0.46614,0.762539,0.790796,0.280732,0.616814,0.60158,0.170645,0.412974,0.725689,0.545984,0.69827,0.265105,0.868079,0.09507,0.578843,0.389544,0.619984,0.594587,0.40658,0.643517,0.586972,0.659291,0.427475,0.466633,0.491408,0.628898,0.550082,0.416116,0.284633,0.441544,0.463525,0.453038,0.520224,0.429503,0.60415,0.220069,0.653649,0.433174,0.166353,0.470478,3
0.761939,0.530536,0.910471,0.371998,0.402259,0.442868,0.468445,0.801112,0.381312,0.516519,0.145037,0.347501,0.239827,0.416692,0.518811,0.362041,0.42161,0.315511,0.447067,0.521488,0.692368,0.440614,0.654894,0.50631,0.356451,0.720658,0.579077,0.25345,0.452856,0.658706,0.322848,0.239908,0.645244,0.482751,0.661708,0.204844,0.558144,0.315458,0.623187,0.426966,0.530932,0.666751,0.580086,0.294817,0.57153,0.83942,0.386347,0.595698,0.440805,0.671107,0.556162,0.485879,0.311598,0.569776,0.474561,0.531498,0.611863,0.475985,0.508349,0.338691,0.824631,0.824491,0.523342,0.519797,3
0.559905,0.450686,0.652173,0.422793,0.200772,0.478947,0.213242,0.821957,0.354237,0.43637,0.169143,0.383782,0.375896,0.232759,0.627419,0.648383,0.5321,0.500689,0.25723,0.677822,0.602512,0.371051,0.480879,0.564571,0.467512,0.757136,0.856537,0.400697,0.626967,0.64193,0.312677,0.686827,0.422176,0.481993,0.572382,0.408216,0.30439,0.06265,0.783393,0.416962,0.503566,0.533288,0.300479,0.254678,0.545422,0.373759,0.243538,0.653718,0.328426,0.344092,0.528186,0.763516,0.638164,0.12645,0.528814,0.505556,0.310674,0.411046,0.609382,0.427626,0.493259,0.552742,0.431472,0.328571,3
0.666716,0.436711,0.768609,0.325154,0.276788,0.45889,0.488094,0.878171,0.25815,0.621284,0.082888,0.272301,0.25605,0.454142,0.421187,0.335217,0.323801,0.439343,0.346058,0.616299,0.568352,0.470376,0.473839,0.53014,0.449135,0.663501,0.706314,0.274754,0.35659,0.471802,0.434023,0.353217,0.423081,0.45609,0.573805,0.234707,0.648877,0.131818,0.570359,0.20035,0.379527,0.59483,0.49854,0.25032,0.228927,0.735176,0.483334,0.610124,0.396382,0.547672,0.530105,0.600125,0.529496,0.491462,0.423621,0.636225,0.422682,0.573609,0.635295,0.665569,0.655901,0.443971,0.483877,0.522416,3
0.551055,0.729696,0.819336,0.497269,0.399344,0.452995,0.548558,0.566783,0.514919,0.562767,0.04761,0.283118,0.439472,0.267737,0.50601,0.341999,0.455285,0.088313,0.651531,0.564739,0.580438,0.638839,0.28311,0.557827,0.408634,0.436946,0.667131,0.180932,0.720607,0.602057,0.259468,0.474291,0.505978,0.622158,0.583415,0.435183,0.403954,0.154652,0.832895,0.263354,0.527716,0.523052,0.129355,0.304037,0.33637,0.243268,0.172135,0.323977,0.415106,0.448741,0.596723,0.660538,0.612799,0.177491,0.555508,0.353611,0.365815,0.690738,0.46717,0.597608,0.695823,0.506495,0.286541,0.357796,3
0.595925,0.93315,0.62668,0.391875,0.315398,0.20034,0.643211,0.684625,0.396749,0.738845,0.41576,0.630561,0.069959,0.449714,0.790769,0.416822,0.501176,0.377342,0.552743,0.418808,0.534787,0.524686,0.466675,0.662599,0.294212,0.727827,0.589092,0.327578,0.427196,0.727296,0.264937,0.229206,0.497065,0.535893,0.419886,0.245634,0.718871,0.358699,0.659809,0.451289,0.426796,0.739261,0.347216,0.313239,0.584858,0.651061,0.586141,0.75464,0.757197,0.596538,0.568195,0.465968,0.455364,0.611288,0.401653,0.799583,0.428348,0.496684,0.638589,0.279885,0.739766,0.428544,0.434094,0.191166,3
0.758264,0.773209,0.938263,0.461064,0.372425,0.391214,0.611608,0.636515,0.449877,0.639876,0.239242,0.422923,0.473819,0.466911,0.562237,0.532303,0.450428,0.393909,0.478168,0.403349,0.728336,0.623082,0.508945,0.312768,0.449316,0.597808,0.659515,0.271124,0.538257,0.838783,0.126222,0.35671,0.419148,0.718133,0.441272,0.169127,0.734384,0.450601,0.56344,0.190652,0.386652,0.735999,0.329446,0.267585,0.594992,0.53481,0.413439,0.831797,0.654138,0.499585,0.557354,0.406421,0.588796,0.486437,0.513486,0.385421,0.448293,0.356141,0.589251,0.289313,0.488634,0.62132,0.597847,0.352099,3
